Generated signal
8.11623246492986 0.3076303246219301
8.216432865731463 0.6580195291373695
8.316633266533067 1.3090150090273183
8.41683366733467 0.6544266345672665
8.517034068136272 1.1759640713156092
8.617234468937877 0.5128630352011917
8.71743486973948 -1.4707811486665343
8.817635270541082 -0.8599959706130451
8.917835671342687 -0.6731703470464794
9.01803607214429 -2.713151764336059
9.118236472945892 -1.8744741417876456
9.218436873747494 -1.4888603462788974
9.318637274549099 -1.5364683422853074
9.418837675350701 -2.874212973842186
9.519038076152304 -3.5632791181399335
9.619238476953909 -1.3684735060442248
9.719438877755511 -4.694326811992951
9.819639278557114 -2.4476678370891736
9.919839679358718 -1.9543665104224663
10.02004008016032 -1.6587270050598233
10.120240480961924 -5.368587388274003
10.220440881763528 -4.381456754161169
10.32064128256513 -2.3556336648168528
10.420841683366733 -2.290146985771749
10.521042084168338 -3.879890794780417
10.62124248496994 -2.304339032253286
10.721442885771543 -2.385891314050314
10.821643286573147 -1.718318359812717
10.92184368737475 -3.506255015024606
11.022044088176353 -1.792924720691168
11.122244488977957 -3.6224415718554317
11.22244488977956 -1.5641652269976518
11.322645290581162 -0.7462653791957824
11.422845691382767 -0.4130298596951935
11.52304609218437 0.5304547432521233
11.623246492985972 0.22551180750759608
11.723446893787575 2.1114016364307777
11.823647294589179 0.8725159669823729
11.923847695390782 1.4658926421467005
12.024048096192384 2.282399678072986
12.124248496993989 0.5953304274820977
12.224448897795591 2.393426866725167
12.324649298597194 1.605277118851733
12.424849699398798 1.4300953893149824
12.525050100200401 2.723885181101065
12.625250501002004 2.8295109822809454
12.725450901803608 3.266726739573121
12.82565130260521 1.6509066810059168
12.925851703406813 2.2953989702449253
13.026052104208418 3.319175602485923
13.12625250501002 3.0647725518279847
13.226452905811623 3.3688747362135545
13.326653306613228 2.149591339354706
13.42685370741483 3.7808152624594484
13.527054108216433 2.8696435160052647
13.627254509018037 2.4884195779826888
13.72745490981964 0.7986396939892773
13.827655310621243 3.7334955891059245
13.927855711422847 3.3656207281858492
14.02805611222445 0.09494070794985299
14.128256513026052 1.5392672768507283
14.228456913827655 1.0826464489124024
14.32865731462926 1.1457146957771083
14.428857715430862 1.2308568466206111
14.529058116232465 -0.04110718161330873
14.629258517034069 1.3120948939887842
14.729458917835672 -0.5926517353227599
14.829659318637274 -0.2930017134298635
14.929859719438879 -0.6912488511472216
15.030060120240481 -0.608991195589855
15.130260521042084 -0.7477511699467991
15.230460921843688 -1.6630526528047462
15.330661322645291 -1.6298996923677005
15.430861723446894 -3.4470273673960206
15.531062124248498 -2.4129911907539765
15.6312625250501 -2.9364749725013155
15.731462925851703 -1.7257781881126848
15.831663326653308 -2.7604835225723363
15.93186372745491 -3.2550638936348966
16.032064128256515 -1.852727451488115
16.132264529058116 -2.1176119043552974
16.23246492985972 -3.412237317011944
16.332665330661325 -1.585856389160876
16.432865731462925 -4.5953008551976895
16.53306613226453 -2.5603452605898718
16.633266533066134 -1.1409684031880807
16.733466933867735 -1.794027983745861
16.83366733466934 -1.7690639076268093
16.933867735470944 -4.692782420374698
17.034068136272545 -2.711675011748764
17.13426853707415 -1.3169020821443236
17.234468937875754 -3.1462777172628362
17.334669338677354 -0.9795918723622762
17.43486973947896 -0.4753739569439691
17.535070140280563 -0.7531006270495583
17.635270541082164 -1.1975474276516058
17.73547094188377 0.3752255276564499
17.835671342685373 1.4714515482919877
17.935871743486974 0.5762697588203156
18.03607214428858 0.9639056915114741
18.13627254509018 -0.13667066747986212
18.236472945891784 -0.18060826739573344
18.336673346693388 0.9146570908969631
18.43687374749499 1.0718122783367576
18.537074148296593 2.6541802327506225
18.637274549098198 3.3165020113705057
18.7374749498998 3.6005726775665403
18.837675350701403 3.112688674466341
18.937875751503007 2.110872740848219
19.03807615230461 3.613649916781815
19.138276553106213 2.293400985803865
19.238476953907817 4.509823246962819
19.338677354709418 4.773122309693668
19.438877755511022 2.3890897286443513
19.539078156312627 3.2478325037133966
19.639278557114228 2.4006905755211125
19.739478957915832 3.389516267715771
19.839679358717436 1.8561662206220029
19.939879759519037 2.8609935061785987
20.04008016032064 1.95751560751971
20.140280561122246 0.7603438308256099
20.240480961923847 1.309880269099865
20.34068136272545 1.5121423099086293
20.440881763527056 1.1847482894069643
20.541082164328657 -0.3548135576321798
20.64128256513026 0.7492443532245934
20.741482965931866 1.2468129901677132
20.841683366733466 -0.4910433639071188
20.94188376753507 -0.4950335884589605
21.042084168336675 0.6253771867453038
21.142284569138276 -0.6117365583505622
21.24248496993988 -1.0723847873209862
21.342685370741485 -1.0895693565971762
21.442885771543086 -2.011565356241261
21.54308617234469 -0.6553113079252447
21.643286573146295 -1.324646274009781
21.743486973947896 -2.6047270828779654
21.8436873747495 -3.4189253068526746
21.943887775551104 -2.1044555667832596
22.044088176352705 -1.8139359930629482
22.14428857715431 -4.561203568048336
22.244488977955914 -1.973955486582549
22.344689378757515 -3.8787207444205047
22.44488977955912 -2.7786450889314254
22.545090180360724 -3.6799397275558614
22.645290581162325 -1.5721621689474834
22.74549098196393 -3.0092282780333557
22.845691382765533 -4.159146851976104
22.945891783567134 -1.7665519506244314
23.04609218436874 -2.556236893013521
23.14629258517034 -2.1551609077711067
23.246492985971944 -1.4930044053039815
23.34669338677355 -2.7370471220729398
23.44689378757515 -2.51859687036493
23.547094188376754 -0.4114300210107269
23.647294589178358 -1.8566394424087382
23.74749498997996 -1.5961081046884933
23.847695390781563 0.05438073048047254
23.947895791583168 -0.28571009997995034
24.04809619238477 0.1796911867156139
24.148296593186373 1.3528885802216695
24.248496993987978 -0.8200644450753006
24.34869739478958 -0.20153229189153077
24.448897795591183 1.776694434084414
24.549098196392787 -0.13554980544961293
24.649298597194388 2.2093452426927014
24.749498997995993 1.8186728863313395
24.849699398797597 2.223785176437901
24.949899799599198 2.830050596442737
25.050100200400802 3.160146454179709
25.150300601202407 1.9427153580413248
25.250501002004007 3.0851581960437207
25.350701402805612 2.459704493652144
25.450901803607216 1.4218825233523271
25.551102204408817 3.140972073645849
25.65130260521042 2.7418211958639054
25.751503006012026 3.2085214885342634
25.851703406813627 2.241338290550548
25.95190380761523 3.4239238145076043
26.052104208416836 2.9941919862117414
26.152304609218437 2.8432082468284365
26.25250501002004 1.5221790585263357
26.352705410821645 2.8206197961483586
26.452905811623246 1.5275331307885773
26.55310621242485 2.183619898197316
26.653306613226455 3.2751253919393664
26.753507014028056 0.6244493238765386
26.85370741482966 2.0484594628610293
26.953907815631265 1.2997203724040314
27.054108216432866 1.1188872334604776
27.15430861723447 2.5007775396627148
27.254509018036075 0.015381408575077478
27.354709418837675 -0.12513294721525714
27.45490981963928 -0.36396222934143374
27.555110220440884 -1.3137207207723798
27.655310621242485 -0.5650713003354463
27.75551102204409 0.5234096319137707
27.855711422845694 -1.4024293099768836
27.955911823647295 -1.2201551698062474
28.0561122244489 -3.1937715642089017
28.156312625250504 -2.2751611180359674
28.256513026052104 -2.4186159307597945
28.35671342685371 -2.7052508035704927
28.45691382765531 -1.8403008589051804
28.557114228456914 -1.750362138199828
28.65731462925852 -2.0890156927445775
28.75751503006012 -3.4562406191810817
28.857715430861724 -2.1941490698862878
28.95791583166333 -2.036528018732427
29.05811623246493 -4.335826011802392
29.158316633266534 -1.2079236891363003
29.258517034068138 -2.5745987051866326
29.35871743486974 -4.194983580093626
29.458917835671343 -1.686960549802056
29.559118236472948 -2.447256418135836
29.65931863727455 -3.189411560466557
29.759519038076153 -4.222714022415865
29.859719438877757 -1.9039725600875594
29.95991983967936 0.0051336941557327265
30.060120240480963 -0.8196196438138611
30.160320641282567 -1.136331711466597
30.260521042084168 -0.8108435969913361
30.360721442885772 -1.030348729385971
30.460921843687377 0.22216691269968902
30.561122244488978 -0.2784357440748518
30.661322645290582 1.9648924357861417
30.761523046092186 0.012116033932699999
30.861723446893787 0.8885678824283243
30.96192384769539 3.2179456937747033
31.062124248496996 1.6604093711767989
31.162324649298597 2.3632739480357707
31.2625250501002 1.3376826921498477
31.362725450901806 2.337342683049545
31.462925851703407 2.759122267140952
31.56312625250501 3.2033839937927917
31.663326653306616 3.3900066934653976
31.763527054108216 3.4566745648710726
31.86372745490982 3.024298070088427
31.963927855711425 3.1576259249296386
32.06412825651303 1.280684976270632
32.16432865731463 2.3839577881568177
32.26452905811623 4.193297353668859
32.364729458917836 2.1636725181459484
32.46492985971944 3.8923617002042965
32.565130260521045 2.141821724882116
32.66533066132265 2.8758009068330352
32.765531062124246 2.4708418160575873
32.86573146292585 0.3377701106118305
32.965931863727455 1.2277482629903234
33.06613226452906 1.4816560977105186
33.166332665330664 -0.44778479163734053
33.26653306613227 1.1204823910357744
33.366733466933866 2.104263121226772
33.46693386773547 -1.311908657747946
33.567134268537075 -0.2539934528879427
33.66733466933868 -2.28522999582366
33.76753507014028 -1.9613043254269185
33.86773547094189 -1.5038805348257436
33.967935871743485 -1.058511615365947
34.06813627254509 -1.4825890236417942
34.168336673346694 -1.1217914669927571
34.2685370741483 -1.3353696805858573
34.3687374749499 -2.5511012189122817
34.46893787575151 -1.29871033166793
34.569138276553105 -1.5148584055902239
34.66933867735471 -3.741293363382518
34.76953907815631 -1.8254573494875643
34.86973947895792 -4.261153023714954
34.96993987975952 -3.877881085522519
35.07014028056113 -4.029623985921349
35.170340681362724 -0.5605740292886323
35.27054108216433 -3.4683710558251213
35.37074148296593 -3.365528570950895
35.47094188376754 -4.4245651987136005
35.57114228456914 -3.671867170934484
35.671342685370746 -2.988335236257128
35.77154308617234 -4.627371387985433
35.87174348697395 -2.6368167441144186
35.97194388777555 -2.068640312361109
36.07214428857716 -0.832792163464165
36.17234468937876 0.07991062974464658
36.27254509018036 -1.7516945571884186
36.37274549098196 -0.36041925847556233
36.47294589178357 -0.5938101768657232
36.57314629258517 -1.8733124747552907
36.673346693386776 -0.5801377567294284
36.77354709418838 -0.13109375565597042
36.87374749498998 0.06180034853045624
36.97394789579158 0.9816725198744759
37.07414829659319 1.2873432285547208
37.17434869739479 -0.19957460334518617
37.274549098196395 2.0788964394626457
37.374749498998 2.9456468628932173
37.4749498997996 2.7840207588887704
37.5751503006012 4.114280927977964
37.675350701402806 3.537805137275865
37.77555110220441 0.12854996439439592
37.875751503006015 3.648426991645394
37.97595190380762 3.9056106486829245
38.07615230460922 1.9481529546456335
38.17635270541082 2.561855507134094
38.276553106212425 3.0121933301989627
38.37675350701403 3.1298958978626197
38.476953907815634 3.1801478133691723
38.57715430861724 3.0984804443014835
38.677354709418836 2.9654103921063113
38.77755511022044 0.7937160128338505
38.877755511022045 0.2864892604496232
38.97795591182365 3.1887172164067623
39.078156312625254 2.6498829441359675
39.17835671342686 1.0842866467898733
39.278557114228455 3.1122265188942944
39.37875751503006 -0.9206142852718016
39.478957915831664 0.8253679026580604
39.57915831663327 0.5358033374243403
39.67935871743487 0.5458512011597532
39.77955911823648 0.8373521552939425
39.879759519038075 -0.5305893901601412
39.97995991983968 -0.9536321752971096
40.08016032064128 -1.1719840290908399
40.18036072144289 -1.5142583417564204
40.28056112224449 -2.5602730683053787
40.3807615230461 -2.222393454725045
40.480961923847694 0.5777881574999388
40.5811623246493 -1.0488692411537617
40.6813627254509 -0.8545451166451137
40.78156312625251 -2.573108931256483
40.88176352705411 -2.9558820062211772
40.981963927855716 -2.0818215947449623
41.08216432865731 -3.708059810318706
41.18236472945892 -2.697112254497182
41.28256513026052 -2.2741007448347244
41.38276553106213 -2.747675501227507
41.48296593186373 -1.7071552585187506
41.58316633266533 -4.998993100356597
41.68336673346693 -2.017780949597538
41.78356713426854 -2.6946750592455753
41.88376753507014 -2.2835305219703095
41.983967935871746 -2.566662684933534
42.08416833667335 -2.5420845887945682
42.18436873747495 -4.127733932422505
42.28456913827655 -2.1452728728139676
42.38476953907816 -1.1966752266331069
42.48496993987976 -0.2502872523184323
42.585170340681366 -0.9372881090662788
42.68537074148297 -1.1701547194690425
42.78557114228457 -0.11029965029886268
42.88577154308617 -1.5054762245159585
42.985971943887776 -0.7570096148805043
43.08617234468938 -0.9503145489569109
43.186372745490985 0.7922134658414584
43.28657314629259 1.7954860053708561
43.38677354709419 0.9156379476216419
43.48697394789579 0.8009800326950317
43.587174348697395 1.4107971228685627
43.687374749499 1.3857446314526038
43.787575150300604 2.171479709657699
43.88777555110221 1.0979015089023658
43.987975951903806 2.4544902125938353
44.08817635270541 2.7409259831007904
44.188376753507015 2.0152273850403613
44.28857715430862 2.920549227332804
44.388777555110224 3.80246491693575
44.48897795591183 3.813621197640116
44.589178356713425 1.380564349415999
44.68937875751503 3.5421637991976813
44.789579158316634 3.5930620739884667
44.88977955911824 3.7583449084036475
44.98997995991984 1.4766808433367766
45.09018036072145 2.553691660706238
45.190380761523045 2.6851875682080055
45.29058116232465 1.5351088854967636
45.390781563126254 1.6144112801447787
45.49098196392786 2.570222272605853
45.59118236472946 1.1220080609352594
45.69138276553107 2.306754473447452
45.791583166332664 2.578332058894778
45.89178356713427 0.16879542985644314
45.99198396793587 -0.0141399252885821
46.09218436873748 2.5286048398194048
46.19238476953908 -0.30478957117479627
46.29258517034068 1.2797118493567625
46.392785571142284 0.02573994012034686
46.49298597194389 -1.1334160421678086
46.59318637274549 -1.1382001972463094
46.6933867735471 -3.307230424297915
46.7935871743487 -1.6482573682773962
46.8937875751503 -1.351101996761396
46.9939879759519 -1.8217429383358046
47.09418837675351 -3.688991281496957
47.19438877755511 -3.716931765088953
47.294589178356716 -2.9009116743983254
47.39478957915832 -3.204643777568535
47.49498997995992 -3.7927111583044297
47.59519038076152 -1.9343880286928703
47.69539078156313 -2.2130546984573103
47.79559118236473 -3.6148407446303854
47.895791583166336 -1.3500189432771603
47.99599198396794 -1.9603828681610498
48.09619238476954 -2.106946665083443
48.19639278557114 -1.745613163142301
48.296593186372746 -2.859285757074098
48.39679358717435 -3.7795243785464017
48.496993987975955 -0.5994767546421995
48.59719438877756 -0.24507263837013693
48.69739478957916 -1.5635397178521204
48.79759519038076 -0.8635338262231012
48.897795591182366 -0.22560836188873234
48.99799599198397 -0.44399122558408094
49.098196392785574 0.75743767882661
49.19839679358718 -0.7786051069696753
49.298597194388776 0.7935964596198158
49.39879759519038 -0.44041947968573647
49.498997995991985 1.1671205434304057
49.59919839679359 0.7791135390517054
49.699398797595194 1.2426335448168422
49.7995991983968 0.8762069491320985
49.899799599198396 2.3367887344951677
50.0 0.4398706415384548
